department,id,subject,teacher,grade,class_num,period,credit,optional_course,domain,time,location,stu_num,limit
經濟學系,5102102,個體經濟學（二）Microeconomics (II),唐孟祺,2.0,1,4  3/1/0,3,必修,,"一8,9 三8,9",管理學院336,60,
經濟學系,5102102,個體經濟學（二）Microeconomics (II) (全英語授課/English-taught),陳偉智,2.0,2,4  3/1/0,3,必修,,"一4,5 三4,5",管理學院105,60,
經濟學系,5102202,總體經濟學（二）Macroeconomics (II),王瑜琳,2.0,1,4  3/1/0,3,必修,,"一2,3 三2,3",管理學院107,125,
經濟學系,5102203,總體經濟學Macroeconomics,馮立功,2.0,1,3  3/0/0,3,必修,,"二3,4,5",管理學院102,40,
經濟學系,5102240,貨幣銀行學Money and Banking,馮立功,2.0,1,3  3/0/0,3,選修,,"一8,9,10",管理學院105,60,
經濟學系,5102302,統計學（二）Statistics (II),李偉銘,2.0,1,4  3/1/0,3,必修,,"二4,5 四4,5",管理學院105,60,
經濟學系,5102302,統計學（二）Statistics (II),曾富民,2.0,2,4  3/1/0,3,必修,,"二4,5 四4,5",管理學院106,80,
經濟學系,5102401,管制經濟學Regulatory Economics,陳和全,2.0,1,3  3/0/0,3,選修,,"三10,11,12",管理學院106,80,
經濟學系,5103020,經濟思想史History of Economic Thought,蔡仰虔,3.0,1,3  3/0/0,3,選修,,二G 四G,管理學院106,80,
經濟學系,5103105,生產經濟學Production Economics,孫佳宏,3.0,1,3  3/0/0,3,選修,,"二4,5,6",管理學院336,60,
經濟學系,5103160,產業經濟學Industrial Organization,崔曉倩,3.0,1,3  3/0/0,3,選修,,"四4,5,6",管理學院426會議室,70,
經濟學系,5103308,高等統計學（二）Mathematical Statistics (II),李偉銘,3.0,1,3  3/0/0,3,選修,,二B 四B,管理學院320,24,
經濟學系,5103312,計量經濟學（二）Econometrics (II),賴宏彬,3.0,1,3  3/0/0,3,選修,,"四7,8,9",管理學院106,80,
經濟學系,5103363,數理經濟學(二)Mathematical Economics(II),陳芳岳,3.0,1,3  3/0/0,3,選修,,"三4,5,6",管理學院426會議室,70,
經濟學系,5103404,外人投資Foreign Direct Investment,陳芳岳,3.0,1,3  3/0/0,3,選修,,"四7,8,9",管理學院426會議室,70,
經濟學系,5103501,國際金融理論與政策（一）International Finance：Theory and Policy (I),歐陽溥蔓,3.0,1,4  3/1/0,3,必修,,"一8,9 三8,9",管理學院107,125,
經濟學系,5103502,國際金融理論與政策（二）International Finance：Theory and Policy (II),李秀雲,3.0,1,3  3/0/0,3,選修,,"二10,11,12",管理學院320,24,
經濟學系,5103604,公共經濟學Public Economics,王釗洪,3.0,1,3  3/0/0,3,選修,,"四8,9,10",管理學院105,60,
經濟學系,5103630,市場分析與預測Market Analysis and Prediction (全英語授課/English-taught),郭芳彰,3.0,1,3  3/0/0,3,選修,,"二7,8,9",管理學院105,60,
經濟學系,5103817,投資學Investments,周登陽,3.0,1,3  3/0/0,3,選修,,"二7,8,9",管理學院107,125,
經濟學系,5103920,統計軟體應用Application of the Statistical Software,黃柏農,4.0,1,3  3/0/0,3,選修,,"一4,5,6",管理學院322,22,
經濟學系,5103921,數據科學專題Special Project of Data Science (程式設計相關/Programming related),黃文杰,3.0,1,3  3/0/0,3,選修,,"四3,4,5",管理學院336,60,
經濟學系,5103930,企業個案與經濟策略分析Business Case Study with Economic Thinking,蕭維成,3.0,1,3  3/0/0,3,選修,,"五10,11,12",管理學院336,60,
臨床心理所,3655102,兒童心理病理深論Advanced Child Psychopathology,陳怡群,1.0,1,3  3/0/0,3,選修,,"四7,8,9",社科院455,0,碩博合開
臨床心理所,3655110,臨床神經心理學Clinical neuropsychology,徐晏萱,1.0,1,3  3/0/0,3,選修,,"一8,9,10",社科院472,0,碩博合開
臨床心理所,3655114,神經心理治療Neuropsychological Rehabilitation,徐晏萱,1.0,1,3  3/0/0,3,選修,,"三C,D",社科院472,0,碩博合開
臨床心理所,3655116,獨立研究：神經心理學 Independent Research: Neuropsychology,徐晏萱,1.0,1,3  3/0/0,3,選修,,"三10,11,12",社科院472,0,碩博合開
臨床心理所,3655117,臨床心理學實習Internship in Clinical Psychology,徐晏萱,1.0,1,6  0/6/0,3,選修,,"五7,8,9,10,11,12",社科院472,0,碩博合開
臨床心理所,3655201,壓力與身心衡鑑Psychophysiological Stress Assessment,翁嘉英,1.0,1,3  3/0/0,3,選修,,"四3,4,5",社科院463,0,碩博合開
臨床心理所,3655214,成人心理衡鑑深論與實作Adult Advanced Psychological Assessment and Hands-on Skill Enhancement,鄧閔鴻,1.0,1,3  3/0/0,3,選修,,"二8,9,10",社科院472,0,碩博合開
臨床心理所,3655303,行為治療深論與實作Advanced Behavior Therapy and Hands on Skill Enhancement,陳怡群,1.0,1,3  3/0/0,3,選修,,"二7,8,9",社科院459,0,碩博合開
臨床心理所,3655416,臨床心理學實習：成人臨床心理學Clinical Psychology Internship: Clinical Adult Psychology,謝玲玉,1.0,1,6  0/6/0,3,選修,,"五7,8,9,10,11,12",社科院459,0,碩博合開
臨床心理所,3655424,臨床健康心理學實習Internship in Clinical Health Psychology,翁嘉英,1.0,1,6  0/6/0,3,選修,,"五3,4,5,7,8,9",社科院463,0,碩博合開
臨床心理所,3656104,獨立研究：焦慮與憂鬱Independent Study: Anxiety and Depression,鄧閔鴻,1.0,1,3  3/0/0,3,選修,,"三11,12,13",社科院455,0,碩博合開
英語教學所,1365006,研究方法Research Methods (全英語授課/English-taught),葉純純,1.0,1,3  3/0/0,3,必修,,"三7,8,9",文學院355,0,碩士班課程
英語教學所,1365008,文法教學Grammar Teaching (全英語授課/English-taught),林惠玲,1.0,1,3  3/0/0,3,選修,,"四7,8,9",文學院355,0,碩士班課程
英語教學所,1365028,性別與言談Gender and Discourse (全英語授課/English-taught),劉德烜,1.0,1,3  3/0/0,3,選修,,"三3,4,5",文學院354,0,碩士班課程
英語教學所,1365042,專業英語：教學與研究ESP: Pedagogy and Research (全英語授課/English-taught),鄭英雪,1.0,1,3  3/0/0,3,選修,,"二8,9,10",文學院354,0,碩士班課程
行銷管理所,5455005,研究方法Research Methods,莊世杰 鄭祥麟 蘇宏仁,1.0,1,3  3/0/0,3,必修,,"二3,4,5",管理學院454,0,碩士班課程
行銷管理所,5455042,網路行銷Internet Marketing,蘇宏仁,1.0,1,3  3/0/0,3,選修,,"三7,8,9",管理學院441研討室,0,碩士班課程
行銷管理所,5455044,服務業行銷Marketing for Services,曾光華,1.0,1,3  3/0/0,3,選修,,"一4,5,6",管理學院441研討室,30,碩士班課程
行銷管理所,5455055,廣告管理Advertising Management,莊世杰,1.0,1,3  3/0/0,3,選修,,"四3,4,5",管理學院441研討室,0,碩博合開
行銷管理所,5455066,通路管理Channel Management,游蓓怡,1.0,1,3  3/0/0,3,選修,,"三3,4,5",管理學院441研討室,0,碩博合開
認知科學博士學位學程,3167526,諮商與心理治療專業倫理Ethical Issues in Professional Counseling and Psychotherapy,黃世琤,1.0,1,3  3/0/0,3,選修,,"二3,4,5",社科院472,0,碩士班課程
認知科學博士學位學程,3168109,獨立研究: 學科領域閱讀理解 (一)Independent Study: Content area reading comprehension (I) (全英語授課/English-taught),曾玉村,1.0,1,3  3/0/0,3,選修,,"二7,8,9",教育館124,0,碩博合開
認知科學博士學位學程,3169001,認知科學導論Introduction to Cognitive Sciences (全英語授課/English-taught),襲充文 金凱文,1.0,1,3  3/0/0,3,必修,,"三4,5,6",文學院412,0,碩博合開
認知科學博士學位學程,3169203,閱讀理解專題Seminar on Text Comprehension (全英語授課/English-taught),曾玉村,1.0,1,3  3/0/0,3,選修,,"三8,9,10",教育館124,0,碩博合開
認知科學博士學位學程,3169405,諮商心理專業實習(一)Practicum on Professional Counseling Psychology I (全英語授課/English-taught),黃世琤 林明傑,1.0,1,6  0/6/0,3,選修,,"三7,8,9,10,11,12",社科院510,0,碩博合開
認知科學博士學位學程,3169591,諮商心理實習The Practicum in Counseling Psychology (全英語授課/English-taught),黃世琤 陳慧女,1.0,1,6  0/6/0,3,選修,,"一7,8,9,10,11,12",社科院510,0,碩博合開
語言中心,1900501,入門日語發音與字詞Japanese Pronunciation & Word Usage Foundation,張又華,1.0,1,2  2/0/0,2,選修,,"一10,11",語言中心語言教室226,30,
語言中心,1900501,入門日語發音與字詞Japanese Pronunciation & Word Usage Foundation,張又華,1.0,2,2  2/0/0,2,選修,,"三10,11",語言中心語言教室226,30,
語言中心,1900902,入門華語字詞（二）Chinese Characters Foundation (II),黃柏禎,1.0,1,2  2/0/0,2,選修,,"四4,5",語言中心語言教室112,30,
語言中心,1900912,入門華語語音（二）Chinese Pronunciations Foundation (II),陳欣徽,1.0,1,2  2/0/0,2,選修,,"五4,5",語言中心語言教室112,30,
語言中心,1901511,基礎日語實用聽說（一）Japanese Communication Skills Basic (I),張又華,1.0,1,2  2/0/0,2,選修,,"一8,9",語言中心語言教室226,30,
語言中心,1901532,基礎日語實用句型（二）Japanese Sentence Patterns Basic (II),張又華,1.0,1,2  2/0/0,2,選修,,"二4,5",語言中心語言教室226,30,
語言中心,1901532,基礎日語實用句型（二）Japanese Sentence Patterns Basic (II),張又華,1.0,2,2  2/0/0,2,選修,,"二10,11",語言中心語言教室226,30,
語言中心,1901921,基礎華語語法訓練（一）Level 1 Chinese Vocabulary and Grammar (I),黃柏禎,1.0,1,2  2/0/0,2,選修,,"四10,11",語言中心語言教室111,10,
語言中心,1901932,基礎華語情境溝通（二）Level 1 Chinese Communication in Context (II),陳欣徽,1.0,1,2  2/0/0,2,選修,,"三4,5",語言中心語言教室112,30,
語言中心,1901971,基礎華語字彙閱讀（一）Level 1 Chinese Vocabulary and Reading (I),陳欣徽,1.0,1,2  2/0/0,2,選修,,"二8,9",語言中心語言教室111,10,
語言中心,1902208,中階英文時事閱讀（二）English News Reading Intermediate (II),吳永倩,2.0,1,2  2/0/0,2,選修,,"四10,11",語言中心語言教室226,30,
語言中心,1902535,初級日語字彙閱讀（一）Japanese Vocabulary & Reading Pre-intermediate (I),張又華,2.0,1,2  2/0/0,2,選修,,"四4,5",語言中心語言教室226,30,
語言中心,1902922,初級華語語法訓練（二）Level 2 Chinese Vocabulary and Grammar (II),黃柏禎,2.0,1,2  2/0/0,2,選修,,"三8,9",語言中心語言教室111,10,
語言中心,1902931,初級華語情境溝通（一）Level 2 Chinese Communication in Context (I),陳欣徽,2.0,1,2  2/0/0,2,選修,,"四8,9",語言中心語言教室111,10,
語言中心,1902942,初級華語口語表達（二）Level 2 Chinese Speaking Skills (II),黃柏禎,2.0,1,2  2/0/0,2,選修,,"五4,5",語言中心語言教室111,10,
語言中心,1902972,初級華語字彙閱讀（二）Level 2 Chinese Vocabulary and Reading (II),陳欣徽,2.0,1,2  2/0/0,2,選修,,"三10,11",語言中心語言教室111,10,
語言中心,1902994,初級華語實用寫作（四）Level 2 Chinese Writing (IV),黃柏禎,2.0,1,2  2/0/0,2,選修,,"一10,11",語言中心語言教室111,10,
語言中心,1903112,進階批判思考與學術發表（二）Critical Thinking and Academic Presenting Skills High-intermediate (II) (全英語授課/English-taught),楊岳龍,3.0,1,3  3/0/0,3,選修,,"四4,5,6",語言中心語言教室227,30,
語言中心,1903204,進階英文字彙閱讀（二）English Vocabulary & Reading High-intermediate (II) (全英語授課/English-taught),林麗菊,3.0,1,3  3/0/0,3,選修,,"三7,8,9",語言中心語言教室227,30,
語言中心,1903417,進階學術英文整合（一）Integrated Academic English Skills High-intermediate (I) (全英語授課/English-taught),楊岳龍,3.0,1,3  3/0/0,3,選修,,"二4,5,6",語言中心語言教室227,30,
語言中心,1903420,進階職場英文技巧（一）Career English Communication High-intermediate (I) (全英語授課/English-taught),李佳家,3.0,1,3  3/0/0,3,選修,,"四7,8,9",語言中心語言教室226,30,
語言中心,1903426,進階學術英文讀寫整合（二）Academic Integrated Reading & Writing Skills High-intermediate (II) (全英語授課/English-taught),林麗菊 李佳家,3.0,1,3  3/0/0,3,選修,,"二7,8,9",語言中心語言教室227,30,
語言中心,1903962,中級華語聽說訓練（二）Level 3 Chinese Listening and Speaking (II),黃柏禎,3.0,1,2  2/0/0,2,選修,,"三4,5",語言中心語言教室111,10,
語言中心,1903981,中級華語讀寫訓練（一）Level 3 Chinese Reading and Writing (I),陳欣徽,3.0,1,2  2/0/0,2,選修,,"四4,5",語言中心語言教室111,10,
語言所,1305002,音韻學Phonology (全英語授課/English-taught),麥傑,1.0,1,3  3/0/0,3,必修,,"三8,9,10",文學院413,0,碩博合開
語言所,1305568,構詞學Morphology (全英語授課/English-taught),張寧,1.0,1,3  3/0/0,3,選修,,"三3,4,5",文學院413,0,碩博合開
語言所,1306574,南島語結構與語言教學Austronesian Linguistics and Language Teaching (全英語授課/English-taught),何德華,1.0,1,3  3/0/0,3,選修,,"一3,4,5",文學院413,0,碩博合開
語言所,1306582,給語言學家的Python程式設計Python for Linguists (程式設計相關/Programming related),吳俊雄,1.0,1,3  3/0/0,3,選修,,"五3,4,5",文學院413,0,碩博合開
語言所,1307011,台灣手語之語意與句法Semantics and Syntax of Taiwan Sign Language,張榮興,1.0,1,3  3/0/0,3,選修,,"二3,4,5",文學院413,0,碩博合開
語言所,1307585,口語與手語的擬象性Iconicity in Spoken and Signed Languages,戴浩一,1.0,1,3  3/0/0,3,選修,,"二8,9,10",文學院413,0,碩博合開
語言所,1307586,中文識字與閱讀議題討論Issues on Chinese character recognition and reading,蔡素娟,1.0,1,3  3/0/0,3,選修,,"四8,9,10",文學院413,0,碩博合開
語言所,1307651,語法學專題討論Seminar on Syntax (全英語授課/English-taught),張寧,1.0,1,3  3/0/0,3,選修,,"四8,9,10",文學院306,0,碩博合開
語言所,1307667,漢語結構Linguistic Structure of Chinese,張榮興,1.0,1,3  3/0/0,3,必修,,"四3,4,5",文學院413,0,碩博合開
語言所,1309005,語言學的理論與實證基礎The Theoretical and Empirical Basis of Linguistics (全英語授課/English-taught),麥傑,1.0,1,3  3/0/0,3,必修,,"二3,4,5",文學院306,0,碩博合開
課研所,3915011,教育社會學研究Research on Sociology of Education,王雅玄,1.0,1,2  2/0/0,2,選修,,"四4,5",教育館405,0,碩士班課程
課研所,3915026,教育研究法：質的取向Qualitative Research Methods of Education,林麗菊,1.0,1,2  2/0/0,2,選修,,"三10,11",教育館405,0,碩士班課程
課研所,3915032,教育心理學研究Research on Psychology of Education,連啟舜,1.0,1,2  2/0/0,2,選修,,"四8,9",教育館507,0,碩士班課程
課研所,3915038,閱讀發展與教學研究Research on Reading Development and Instruction,連啟舜,1.0,1,2  2/0/0,2,選修,,"四10,11",教育館507,0,碩士班課程
課研所,3915039,課程評鑑研究Research on Curriculum Evaluation,林永豐,1.0,1,2  2/0/0,2,選修,,"三4,5",教育館507,0,碩士班課程
課研所,3915064,美國課程史研究Research on American Curriculum History,顧曉雲,1.0,1,2  2/0/0,2,選修,,"二8,9",教育二館436,0,碩士班課程
課研所,3915066,教育與文化脈絡研究Seminar on Education and Cultural Contexts,鄭勝耀,1.0,1,2  2/0/0,2,選修,,"四2,3",教育館405,0,碩士班課程
課研所,3915103,獨立研究：教師與教學（一）Independent Studies: Teachers and Instruction (I),洪志成,1.0,1,1  1/0/0,1,選修,,三7,教授研究室,0,碩士班課程
課研所,3915105,獨立研究：教學與學習（一）Independent Studies: Teaching and Learning(I),陳姚真,1.0,1,1  1/0/0,1,選修,,三7,教授研究室,0,碩士班課程
課研所,3915109,獨立研究：課程與社會變遷（一）Independent Studies: Curriculum and Social Change (I),林永豐,1.0,1,1  1/0/0,1,選修,,三7,教授研究室,0,碩士班課程
課研所,3915136,獨立研究：閱讀歷程與教學(一)Independent Studies: Reading Processes and Instruction,連啟舜,1.0,1,1  1/0/0,1,選修,,三7,教授研究室,0,碩士班課程
課研所,3915144,合作學習研究Research on Cooperative Learning,洪志成,1.0,1,2  2/0/0,2,選修,,"二4,5",教育館507,0,碩士班課程
課研所,3915150,數位學習研究Research on e-Learning,陳姚真,1.0,1,2  2/0/0,2,選修,,"三8,9",教育館507,0,碩士班課程
課研所,3917037,教科書研究專題Seminar on Study of School Textbook,林永豐,1.0,1,2  2/0/0,2,選修,,"二4,5",教育二館436,0,博士班課程
課研所,3917061,比較教育方法論專題研究Seminar on Methodology of Comparative and International Education,楊深坑,1.0,1,2  2/0/0,2,選修,,"二8,9",教育館405,0,博士班課程
課研所,3917119,獨立研究：教師專業與情感（一）Independent Studies: Teacher Profession and Teacher Emotions(Ⅰ),洪志成,1.0,1,1  1/0/0,1,選修,,二7,教授研究室,0,博士班課程
課研所,3917152,獨立研究：數位學習(一)Independent Studies: e-Learning(I),陳姚真,1.0,1,1  1/0/0,1,選修,,二7,教授研究室,0,博士班課程
課研所,3917238,教育學方法論專題研究Seminar on Methodology in Education,李奉儒,1.0,1,2  2/0/0,2,選修,,"二2,3",教育館405,0,博士班課程
課研所,3917241,數位學習研究專題Seminar on e-Learning,陳姚真,1.0,1,2  2/0/0,2,選修,,"二10,11",教育館507,0,博士班課程
課研所,3917251,閱讀教學專題研究Seminar on Reading Instruction,曾玉村,1.0,1,2  2/0/0,2,選修,,"二4,5",教育二館437,0,博士班課程
財法所,6305002,納稅者權利保護專題研究Seminar on The Protection of Taxpayer’s Rights,黃俊杰,1.0,1,2  2/0/0,2,必修,,"三2,3",法學院508,40,碩博合開
財法所,6305003,法學英文(二)-契約法Legal English(II)-Contract (全英語授課/English-taught),葉錦鴻,1.0,1,2  2/0/0,2,必修,,"二10,11",法學院508,40,碩博合開
財法所,6305016,東亞民法專題研究(二)Seminar on East Asian Civil Laws(II) (全英語授課/English-taught),曾品傑,1.0,1,2  2/0/0,2,選修,,"一4,5",法學院406,0,碩博合開
財法所,6305018,臺灣法專題研究(二)eminars on Taiwanese Law(II) (全英語授課/English-taught),曾品傑 林韋仲,1.0,1,2  2/0/0,2,選修,,"一10,11",法學院508,0,碩博合開
財法所,6305080,智慧財產權授權契約專題研究Seminar of Intellectual Property Licensing Agreement,姚信安,1.0,1,2  2/0/0,2,選修,,"三4,5",法學院406,40,碩博合開
